item_code,item_name,box_length,box_width,box_height,box_volume,box_weight,number_of_item_in_a_box,item_volume,item_unit,item_order_frequency,item_relative_importance,item_quantity_order_mean,item_quantity_order_std,item_quantity_order_total,item_quantity_order_unique,item_quantity_order_unique_frequency,item_class,item_initial_quantity_inventory,mean_daily_demand,std_daily_demand,cv,adi,cv2,demand_pattern,cv_class,rop_global,slots_needed
12212062001,滿意寶寶濕毛巾棉柔厚型外出包,34.0,30.0,21.0,21420.0,7.59,48.0,446.3,PCS,13.0,0.9293111781470308,4.154,1.519,54,"[3, 6]","[8, 5]",B,20,2.5714,3.7091,1.4424,2.3333,0.3125,intermittent,2,2,1
10021003001,生活運動飲料TP400ml,41.0,24.0,13.0,12792.0,10.162,24.0,533.0,PCS,13.0,0.9268845519241344,18.0,7.442,252,"[6, 12, 24]","[2, 4, 8]",B,86,12.0,15.9875,1.3323,2.3333,0.1722,intermittent,2,7,1
11070014001,雷達蟑螂藥-天然尤加利精油,43.0,30.0,27.0,34830.0,14.65,24.0,1451.3,PCS,13.0,0.9278378693688438,1.385,1.387,18,"[1, 6]","[12, 1]",B,10,0.8571,1.3522,1.5776,1.9091,0.842,lumpy,2,1,1
14223295001,哈瑞寶金熊Q軟糖100g,30.0,25.0,8.0,6000.0,1.74,15.0,400.0,PCS,13.0,0.930177830369494,1.538,0.519,20,"[1, 2]","[6, 7]",B,8,0.9524,1.3593,1.4272,2.3333,0.2925,intermittent,2,1,1
14210017001,7D菲律賓宿霧芒果乾,34.0,24.0,13.0,10608.0,2.696,25.0,424.3,PCS,13.0,0.929961167313878,1.615,1.446,21,"[1, 2, 3, 6]","[10, 1, 1, 1]",B,12,1.0,1.7321,1.7321,2.1,0.9297,lumpy,2,1,1
11032035001,家樂福備長炭集水袋除濕盒,46.0,26.0,24.0,28704.0,6.67,24.0,1196.0,PCS,13.0,0.9274912084798588,2.077,1.553,27,"[1, 2, 3, 4, 6]","[7, 2, 2, 1, 1]",B,12,1.2857,1.5856,1.2333,1.6154,0.5588,lumpy,2,1,1
14312003001,UCC 117 即溶咖啡,34.0,23.0,18.0,14076.0,6.566,12.0,1173.0,PCS,13.0,0.9306544890918484,4.786,4.061,67,"[1, 2, 4, 6, 11, 12]","[2, 5, 2, 2, 1, 2]",B,57,3.1905,10.4672,3.2808,4.2,2.0985,lumpy,2,4,2
12011230001,美琪抗菌沐浴乳(白麝香),42.0,22.0,23.0,21252.0,16.58,12.0,1771.0,PCS,13.0,0.9285745237579374,1.0,0.0,13,[1],[13],B,5,0.619,0.8646,1.3967,2.3333,0.253,intermittent,2,1,1
14243010001,萬歲牌薄鹽烘焙核桃,33.0,25.0,13.0,10725.0,1.93,12.0,893.8,PCS,13.0,0.9303078282028632,1.692,1.974,22,"[1, 3, 8]","[11, 1, 1]",B,13,1.0476,2.0366,1.944,2.3333,1.0925,lumpy,2,1,1
12011165001,依必朗抗菌沐浴露--保濕洋甘菊,41.0,26.0,27.0,28782.0,13.15,12.0,2398.5,PCS,13.0,0.928444525924568,1.308,0.855,17,"[1, 2, 4]","[11, 1, 1]",B,6,0.8095,1.0305,1.273,1.9091,0.3654,intermittent,2,1,1
11103005001,白蘭含熊寶貝純淨溫和洗衣精補充包,38.0,25.0,29.0,27550.0,10.58,6.0,4591.7,PCS,13.0,0.92792453459109,2.667,1.543,40,"[1, 2, 3, 6]","[3, 5, 5, 2]",B,22,1.9048,3.2849,1.7246,2.3333,0.7228,lumpy,2,1,2
14222896001,威德清涼果凍(膠原蛋白),53.0,27.0,16.0,22896.0,7.8,36.0,636.0,PCS,13.0,0.9301344977583706,8.769,3.961,114,"[6, 12, 18]","[8, 4, 1]",B,40,5.4286,7.3251,1.3494,2.1,0.3355,intermittent,2,3,1
14740036001,水手牌特級粉心粉-中筋,38.0,31.0,25.0,29450.0,12.9,12.0,2454.2,PCS,13.0,0.9319544674255428,1.867,1.506,28,"[1, 2, 7]","[7, 7, 1]",B,17,1.3333,2.5949,1.9462,2.625,0.863,lumpy,2,1,1
33551004001,運動家通用瓦斯罐(3入),56.0,42.0,23.0,54096.0,16.05,16.0,3381.0,PCS,13.0,0.9323877935367744,1.462,0.519,19,"[1, 2]","[7, 6]",B,7,0.9048,1.0911,1.2059,1.9091,0.2742,intermittent,2,1,1
12123080001,蕾妮亞零觸感特薄超長夜用35cm,31.0,26.0,23.0,18538.0,2.28,24.0,772.4,PCS,13.0,0.9291811803136616,8.308,7.158,108,"[3, 6, 9, 15, 21, 24]","[5, 4, 1, 1, 1, 1]",B,60,5.1429,9.4936,1.846,2.625,0.7055,lumpy,2,4,1
11022002001,橘子工坊天然制菌浴廁清潔劑,5.0,8.0,20.0,750.0,0.5,1.0,750.0,PCS,13.0,0.9273612106464892,2.462,1.808,32,"[1, 2, 3, 4, 6]","[5, 4, 1, 1, 2]",B,25,1.5238,4.5455,2.983,2.625,2.9821,lumpy,2,2,1
14506135001,譽方媽媽 關廟刀削麵800g,62.0,34.0,27.0,56916.0,13.5,12.0,4743.0,PCS,13.0,0.9311311478142033,2.765,3.545,47,"[1, 2, 8, 10, 12]","[11, 3, 1, 1, 1]",B,6,0.8095,1.0305,1.273,2.1,0.2345,intermittent,2,1,1
14220132001,愛力檸檬C(3支入)66g,21.0,16.0,13.0,4368.0,1.79,15.0,291.2,PCS,13.0,0.9300478325361244,3.286,3.338,46,"[1, 2, 7, 8, 10]","[7, 3, 1, 2, 1]",B,27,2.1905,4.2381,1.9348,2.1,1.3043,lumpy,2,2,1
11110082001,新熊寶貝舒恬薰衣草柔軟護衣精補充包,38.0,24.0,29.0,26448.0,11.54,6.0,4408.0,PCS,13.0,0.9280545324244596,1.938,1.389,31,"[1, 2, 3, 4, 6]","[8, 5, 1, 1, 1]",B,16,1.4762,2.3371,1.5832,2.1,0.681,lumpy,2,1,2
10016002001,可果美100蕃茄檸檬汁280ml,36.0,24.0,16.0,13824.0,7.93,24.0,576.0,PCS,13.0,0.9268412193130114,12.889,12.058,232,"[1, 4, 8, 10, 12, 16, 24, 48]","[2, 5, 2, 1, 2, 1, 4, 1]",B,79,11.0476,14.7461,1.3348,2.1,0.3158,intermittent,2,7,1
10031026001,泰山冰鎮紅茶1250ml,35.0,27.0,30.0,28350.0,16.49,12.0,2362.5,PCS,13.0,0.9270578823686272,13.846,4.506,180,"[12, 24]","[11, 2]",B,53,8.5714,8.6056,1.004,1.75,0.1309,intermittent,2,4,3
12121038001,蘇菲清新涼感衛生棉23cm黃瓜,32.0,29.0,23.0,21344.0,3.0,24.0,889.3,PCS,13.0,0.9290078498691688,2.615,0.961,34,"[2, 4]","[9, 4]",B,18,1.619,2.729,1.6856,2.1,0.8497,lumpy,2,1,1
12011172001,綠的抗菌沐浴乳--洋甘菊,39.0,29.0,28.0,31668.0,14.178,12.0,2639.0,PCS,13.0,0.928487858535691,1.462,1.391,19,"[1, 2, 6]","[11, 1, 1]",B,11,0.9048,1.6403,1.8129,2.3333,0.8663,lumpy,2,1,1
11030032001,花仙子去味大師消臭易- 薰衣草,38.0,21.0,35.0,27930.0,11.0,24.0,1163.8,PCS,13.0,0.9274045432576123,1.769,1.363,23,"[1, 2, 6]","[7, 5, 1]",B,13,1.0952,1.8683,1.7058,2.3333,0.6933,lumpy,2,1,1
14311113001,摩卡醇濃二合一咖啡 11g X30,55.0,35.0,23.0,44275.0,8.48,20.0,2213.8,PCS,13.0,0.9306111564807252,2.429,2.209,34,"[1, 4, 5, 8]","[9, 3, 1, 1]",B,21,1.619,3.4275,2.117,2.3333,1.415,lumpy,2,1,2
14509027001,家樂福細粉絲90g,47.0,29.0,13.0,17719.0,2.3,18.0,984.4,PCS,13.0,0.9313044782586956,1.538,1.391,20,"[1, 2, 6]","[10, 2, 1]",B,10,0.9524,1.3593,1.4272,1.75,0.7418,lumpy,2,1,1
12001004001,海倫仙度絲去屑止癢呵護洗髮乳,22.0,19.0,23.0,9614.0,5.25,6.0,1602.3,PCS,13.0,0.928141197646706,1.143,0.363,16,"[1, 2]","[12, 2]",B,6,0.7619,1.136,1.491,2.3333,0.3779,intermittent,2,1,1
31762017001,長效型菜瓜布馬桶刷補充包5刷,48.0,47.0,19.0,42864.0,2.0,20.0,2143.2,PCS,13.0,0.9323444609256512,1.0,0.0,13,[1],[13],B,5,0.619,0.8047,1.3,2.1,0.2696,intermittent,2,1,1
14700007001,良農萬丹紅豆,32.0,22.0,15.0,10560.0,6.25,12.0,880.0,PCS,13.0,0.9319111348144198,1.769,1.691,23,"[1, 2, 5, 6]","[10, 1, 1, 1]",B,12,1.0952,1.7001,1.5523,2.1,0.6322,lumpy,2,1,1
14243007001,家樂福綜合纖果350g,54.0,37.0,18.0,35964.0,11.06,24.0,1498.5,PCS,13.0,0.9302644955917402,2.0,1.922,28,"[1, 2, 4, 5, 7]","[10, 1, 1, 1, 1]",B,17,1.3333,2.7264,2.0448,2.1,1.5249,lumpy,2,1,1
12121082001,靠得住茶樹舒涼棉23cm,12.0,9.0,10.0,1040.0,0.08,1.0,1039.97,PCS,13.0,0.9290945150914152,2.462,1.198,32,"[2, 4, 6]","[11, 1, 1]",B,16,1.5238,2.3584,1.5477,2.1,0.625,lumpy,2,1,1
14631028001,愛之味甜辣醬390g,33.0,22.0,18.0,13068.0,5.77,12.0,1089.0,PCS,13.0,0.9318244695921736,1.692,1.932,22,"[1, 2, 8]","[10, 2, 1]",B,13,1.0476,1.9359,1.8479,2.3333,0.9251,lumpy,2,1,1
31564007001,驅塵氏- 吸水膠棉拖補充頭,37.0,32.0,12.0,14208.0,2.0,12.0,1184.0,PCS,13.0,0.932301128314528,2.071,1.385,29,"[1, 2, 3, 5]","[6, 5, 1, 2]",B,11,1.381,2.1558,1.5611,2.3333,0.4762,intermittent,2,1,1
10022020001,魔爪能量碳酸飲料Can355ml,36.0,24.0,17.0,14688.0,9.47,24.0,612.0,PCS,13.0,0.9269278845352578,8.0,6.197,128,"[4, 8, 12, 20, 24]","[9, 3, 2, 1, 1]",B,73,6.0952,11.6357,1.909,2.3333,1.0305,lumpy,2,5,1
11050093001,橘子工坊淨味碗盤洗滌液補充包,23.0,8.0,5.0,943.0,0.5,1.0,943.0,PCS,13.0,0.9277512041465976,2.0,1.08,26,"[1, 2, 3, 4]","[6, 2, 4, 1]",B,11,1.2381,2.2562,1.8223,3.5,0.2272,intermittent,2,1,1
14242008001,盛香珍麻辣青豆,39.0,31.0,20.0,24180.0,2.9,10.0,2418.0,PCS,12.0,0.93594773420443,1.615,1.193,21,"[1, 3, 4]","[10, 1, 2]",B,8,1.0,1.5166,1.5166,2.3333,0.4133,intermittent,2,1,1
14244031001,嘉禾素食蠶豆,49.0,37.0,22.0,39886.0,9.73,20.0,1994.3,PCS,12.0,0.9360277328711188,1.25,0.452,15,"[1, 2]","[9, 3]",B,6,0.7143,1.0556,1.4778,2.3333,0.36,intermittent,2,1,1
14244018001,義美原味綜合堅果,38.0,29.0,16.0,17632.0,6.01,12.0,1469.3,PCS,12.0,0.9359877335377744,1.154,0.376,15,"[1, 2]","[11, 2]",B,5,0.7143,0.8452,1.1832,1.9091,0.2444,intermittent,2,1,1
31568012001,94黏膠黏滾筒紙補充包4入,30.0,18.0,30.0,16200.0,5.262,12.0,1350.0,PCS,12.0,0.9381476975383743,1.417,0.669,17,"[1, 2, 3]","[8, 3, 1]",B,9,0.8095,1.2891,1.5925,2.3333,0.5216,lumpy,2,1,1
14601027001,味丹御品高鮮味精 500g,42.0,23.0,15.0,14490.0,6.89,12.0,1207.5,PCS,12.0,0.93738771020483,1.5,0.798,18,"[1, 2, 3]","[8, 2, 2]",B,7,0.8571,1.1526,1.3447,2.1,0.3292,intermittent,2,1,1
14226042001,Extra潔淨口香糖超值包-薄荷,40.0,23.0,24.0,22080.0,4.98,60.0,368.0,PCS,12.0,0.935787736871052,2.167,3.157,26,"[1, 2, 3, 12]","[9, 1, 1, 1]",B,17,1.2381,2.8267,2.2831,2.1,2.0447,lumpy,2,1,1
12122053001,好自在純肌透氣棉日夜用28cm16片X2,42.4,33.8,26.0,37261.12,3.14,12.0,3105.1,PCS,12.0,0.9345877568707188,1.333,0.651,16,"[1, 2, 3]","[9, 2, 1]",B,6,0.7619,0.9437,1.2385,2.1,0.191,intermittent,2,1,1
14111045001,紅藜果仁黑糖沙琪瑪,39.0,24.0,33.0,30888.0,5.6,12.0,2574.0,PCS,12.0,0.9354277428709522,1.0,0.0,12,[1],[12],B,5,0.5714,0.8701,1.5227,2.625,0.254,intermittent,2,1,1
31501007001,環保生活家清潔袋(中),30.0,30.0,29.0,26100.0,23.0,30.0,870.0,PCS,12.0,0.93810769820503,2.5,1.883,30,"[1, 3, 6]","[6, 4, 2]",B,16,1.4286,2.4611,1.7228,2.3333,0.72,lumpy,2,1,1
14620107001,雅媽吉甘口鰹魚露 1000ml,28.0,19.0,27.0,14364.0,7.32,6.0,2394.0,PCS,12.0,0.9375477075382076,1.583,1.443,19,"[1, 2, 6]","[9, 2, 1]",B,11,0.9048,1.6403,1.8129,2.3333,0.8663,lumpy,2,1,1
14506383001,Paldo金炸醬麵(包)203g,36.0,32.0,26.0,29952.0,7.34,32.0,936.0,PCS,12.0,0.9370677155380744,4.923,1.754,64,"[4, 8]","[10, 3]",B,21,3.0476,3.5563,1.1669,2.1,0.1042,intermittent,2,2,1
14506313001,五木麵大師和風麵條300g,38.0,24.0,12.0,10944.0,6.4,20.0,547.2,PCS,12.0,0.93702771620473,7.538,15.661,98,"[1, 2, 25, 55]","[4, 7, 1, 1]",B,93,4.6667,17.7548,3.8046,2.3333,6.0038,lumpy,2,7,1
14312045001,家福超值傳統即溶咖啡粉,23.0,20.0,19.0,8740.0,3.51,6.0,1456.7,PCS,12.0,0.9363477275378744,2.867,2.264,43,"[1, 3, 4, 6, 8]","[7, 4, 1, 2, 1]",B,15,2.0476,2.7473,1.3417,1.9091,0.464,intermittent,2,1,1
31423898001,OP生物分解保鮮膜(400台尺),33.0,32.0,36.0,38016.0,12.8,25.0,1520.6,PCS,12.0,0.938027699538341,1.5,1.446,18,"[1, 2, 6]","[10, 1, 1]",B,10,0.8571,1.526,1.7803,1.9091,1.2154,lumpy,2,1,1
14620001001,味王XO醬油590ml,33.0,25.0,26.0,21450.0,12.568,12.0,1787.5,PCS,12.0,0.9374677088715188,3.667,4.119,44,"[1, 2, 6, 12]","[4, 5, 1, 2]",B,24,2.0952,3.6319,1.7334,1.9091,1.125,lumpy,2,2,1
14506059001,龍口台灣營養麵條1.8Kg,40.0,22.0,14.0,12320.0,7.52,4.0,3080.0,PCS,12.0,0.9369877168713856,1.083,0.289,13,"[1, 2]","[11, 1]",B,4,0.619,0.669,1.0808,1.9091,0.1172,intermittent,2,1,1
11041019001,Bref妙力懸掛式馬桶清潔球,40.0,14.0,20.0,11200.0,1.6,10.0,1120.0,PCS,12.0,0.93306778220363,1.923,1.891,25,"[1, 2, 8]","[7, 5, 1]",B,15,1.1905,2.2499,1.8899,2.1,1.2178,lumpy,2,1,1
10033033001,Arizona綠茶,44.0,30.0,20.0,26400.0,17.76,24.0,1100.0,PCS,12.0,0.932627789536841,4.667,2.103,56,"[1, 2, 4, 6]","[2, 1, 1, 8]",B,32,2.6667,5.1023,1.9134,3.0,0.5781,lumpy,2,2,1
14403104001,ibobomi嬰兒米餅(蘋果味)30g,46.0,30.0,30.0,41400.0,1.47,20.0,2070.0,PCS,12.0,0.936867718871352,1.083,0.289,13,"[1, 2]","[11, 1]",B,6,0.619,1.0235,1.6534,2.625,0.426,intermittent,2,1,1
12106020001,3M雙線細滑牙線棒補充包-250支,39.0,25.0,19.0,18525.0,3.82,20.0,926.3,PCS,12.0,0.9343877602039966,1.417,0.9,17,"[1, 2, 4]","[9, 2, 1]",B,10,0.8095,1.5368,1.8985,2.625,0.787,lumpy,2,1,1
14361034001,3點1刻法式磨菇濃湯,53.0,32.0,20.0,33920.0,3.78,12.0,2826.7,PCS,12.0,0.93666772220463,1.083,0.289,13,"[1, 2]","[11, 1]",B,5,0.619,0.9207,1.4872,2.625,0.2096,intermittent,2,1,1
31762009001,3M 百利超潔淨馬桶刷補充包,50.0,42.0,19.0,39900.0,2.2,18.0,2216.7,PCS,12.0,0.9382276962050632,1.167,0.389,14,"[1, 2]","[10, 2]",B,6,0.6667,1.0646,1.5969,2.625,0.3499,intermittent,2,1,1
14351032001,喜瑞爾Yummy UP歡樂可可穀物脆,37.0,37.0,17.0,23273.0,3.46,12.0,1939.4,PCS,12.0,0.936507724871252,2.25,0.622,27,"[2, 3, 4]","[10, 1, 1]",B,14,1.2857,2.1247,1.6525,2.3333,0.6111,lumpy,2,1,1
14600912001,台鹽氟碘鹽300g,38.0,18.0,20.0,13680.0,8.51,24.0,570.0,PCS,12.0,0.9373477108714856,2.231,2.315,29,"[1, 2, 4, 9]","[8, 2, 2, 1]",B,17,1.381,2.6168,1.8949,2.3333,1.0059,lumpy,2,1,1
14200096001,原味巡禮老滷豆干-香Q豆絲,37.0,29.0,19.0,20387.0,2.984,24.0,849.5,PCS,12.0,0.9356277395376744,1.5,1.168,18,"[1, 2, 5]","[9, 2, 1]",B,9,0.8571,1.2762,1.4888,2.1,0.535,lumpy,2,1,1
31244002001,手扒雞手套-50入,30.0,25.0,13.0,9750.0,1.21,36.0,270.8,PCS,12.0,0.9379877002049966,3.25,5.362,39,"[1, 2, 3, 4, 20]","[6, 3, 1, 1, 1]",B,27,1.8571,4.5857,2.4692,2.625,1.8206,lumpy,2,2,1
11103291001,橘子工坊高倍速淨洗衣精補充包,5.0,20.0,28.0,2800.0,1.5,1.0,2800.0,PCS,12.0,0.9333877768703857,1.333,0.888,16,"[1, 2, 4]","[10, 1, 1]",B,9,0.7619,1.2209,1.6024,2.3333,0.5361,lumpy,2,1,1
14620092001,黑豆桑全能缸底醬油-550ml,36.0,26.0,23.0,21528.0,16.5,12.0,1794.0,PCS,12.0,0.9375077082048632,1.667,2.015,20,"[1, 2, 8]","[10, 1, 1]",B,12,0.9524,1.8021,1.8922,2.3333,1.0012,lumpy,2,1,1
14632030001,味全台灣搵醬-蒜蓉醬200g,26.0,19.0,17.0,8398.0,4.91,12.0,699.8,PCS,12.0,0.9376677055382412,3.923,4.03,51,"[1, 2, 4, 5, 7, 12]","[5, 3, 1, 1, 1, 2]",B,31,2.4286,5.085,2.0938,2.3333,1.3702,lumpy,2,2,1
10022015001,保力達水蠻牛維他命B補給飲料,41.0,28.0,25.0,28700.0,11.8,24.0,1195.8,PCS,12.0,0.9325077915368076,3.154,1.676,41,"[1, 2, 3, 4, 5, 6]","[3, 2, 2, 3, 2, 1]",B,14,1.9524,2.334,1.1955,1.9091,0.2604,intermittent,2,1,1
12123107001,好自在純肌安睡褲L 4片,49.0,30.0,20.0,29400.0,2.18,12.0,2450.0,PCS,12.0,0.9347077548707522,2.833,2.725,34,"[1, 3, 6, 9]","[7, 2, 2, 1]",B,21,1.619,3.3238,2.0529,3.0,0.7832,lumpy,2,1,1
10020003001,伯朗醇黑咖啡無糖,40.0,27.0,10.0,10800.0,7.02,24.0,450.0,PCS,12.0,0.9324677922034632,21.692,14.602,282,"[6, 12, 24, 30, 48]","[4, 1, 5, 1, 2]",B,144,13.4286,21.542,1.6042,2.1,0.7148,lumpy,2,10,2
14820009001,大茂幼條瓜,28.0,21.0,10.0,5880.0,4.48,12.0,490.0,PCS,12.0,0.9378677022049632,5.0,3.464,60,"[3, 6, 12]","[8, 2, 2]",B,31,2.8571,4.4976,1.5742,2.1,0.6667,lumpy,2,2,1
12005093008,莉婕泡沫染髮劑 亞麻棕色,31.0,26.0,20.0,16120.0,3.17,12.0,1343.3,PCS,12.0,0.93378777020383,1.846,0.376,24,"[1, 2]","[2, 11]",B,14,1.1429,2.2424,1.9621,2.625,0.8889,lumpy,2,1,1
11010025001,威猛先生檸檬地板清潔  2000ML,38.0,26.0,28.0,27664.0,14.22,6.0,4610.7,PCS,12.0,0.9327877868702188,1.583,0.9,19,"[1, 2, 3]","[8, 1, 3]",B,7,0.9048,1.2209,1.3494,2.1,0.3355,intermittent,2,1,1
14103049001,本味誠現mini牛奶餅175g,59.0,37.0,27.0,58941.0,4.57,15.0,3929.4,PCS,12.0,0.9353477442042633,1.167,0.389,14,"[1, 2]","[10, 2]",B,5,0.6667,0.7303,1.0954,1.9091,0.1347,intermittent,2,1,1
14311095001,西雅圖極品濾掛咖啡黃金淺焙綜合,22.0,20.0,13.0,5720.0,0.8,1.0,5720.0,PCS,12.0,0.9362277295378412,1.0,0.0,12,[1],[12],B,4,0.5714,0.6761,1.1832,2.1,0.1235,intermittent,2,1,1
12123028001,好自在熊抱安睡42.5cm絲薄極長夜用,27.0,20.0,22.0,11880.0,1.22,12.0,990.0,PCS,12.0,0.9346277562040632,4.333,3.869,52,"[1, 2, 4, 5, 6, 12]","[1, 6, 1, 1, 1, 2]",B,38,2.4762,6.6001,2.6654,3.0,1.8536,lumpy,2,3,1
12011189001,澎澎香浴乳-美白玫瑰香氛,43.0,28.0,28.0,33712.0,16.5,12.0,2809.3,PCS,12.0,0.934067765537241,2.077,1.847,27,"[1, 2, 3, 6]","[8, 2, 1, 2]",B,14,1.2857,1.953,1.519,1.9091,0.7424,lumpy,2,1,2
12010074001,牛乳石鹼牛乳香皂(藍盒),35.0,23.0,27.0,21735.0,5.5,18.0,1207.5,PCS,12.0,0.9339077682038632,2.667,3.312,32,"[1, 2, 5, 12]","[8, 1, 2, 1]",B,20,1.5238,3.2499,2.1328,2.625,1.1786,lumpy,2,1,1
10035011001,悅氏青草茶Pet2000ml,35.0,23.0,31.0,24955.0,17.54,8.0,3119.4,PCS,12.0,0.9326677888701856,10.667,5.211,128,"[8, 16, 24]","[9, 2, 1]",B,56,4.9524,8.5702,1.7305,2.625,0.5342,lumpy,2,4,4
14613004001,泰山芥花油 2.6L,37.0,26.0,30.0,28860.0,15.45,6.0,4810.0,PCS,12.0,0.9374277095381744,1.5,1.168,18,"[1, 4]","[10, 2]",B,10,0.8571,1.3887,1.6202,2.3333,0.5625,lumpy,2,1,1
14311046001,伯朗大濾掛咖啡-精選深烘焙,47.0,36.0,17.0,28764.0,3.31,12.0,2397.0,PCS,12.0,0.9361877302044966,2.214,2.225,31,"[1, 2, 4, 6, 8]","[9, 2, 1, 1, 1]",B,21,1.4762,3.5863,2.4295,2.1,2.3922,lumpy,2,1,1
14012002001,Snyders蝴蝶餅-乾酪起司,44.0,29.0,20.0,25520.0,3.34,10.0,2552.0,PCS,12.0,0.9352677455375744,1.0,0.0,12,[1],[12],B,5,0.5714,0.8106,1.4186,2.3333,0.2813,intermittent,2,1,1
12103011001,刷樂備長炭牙刷,31.0,26.0,26.0,20956.0,2.0,72.0,291.1,PCS,12.0,0.9342277628706188,5.0,4.306,60,"[3, 6, 18]","[8, 3, 1]",B,32,2.8571,4.7884,1.6759,2.3333,0.6469,lumpy,2,2,1
14311119001,舊街場經典三合一白咖啡,43.0,40.0,28.0,48160.0,0.64,20.0,2408.0,PCS,12.0,0.9362677288711856,1.833,1.528,22,"[1, 2, 3, 6]","[8, 1, 2, 1]",B,13,1.0476,2.0851,1.9903,2.3333,1.1761,lumpy,2,1,1
10022016001,PowerBOMB活力爆發能量飲料,33.0,23.0,15.0,11385.0,6.25,24.0,474.4,PCS,12.0,0.9325477908701522,13.667,9.413,164,"[4, 8, 12, 16, 20, 24, 32]","[3, 3, 1, 1, 1, 2, 1]",B,67,7.8095,13.7099,1.7555,3.0,0.3637,intermittent,2,6,1
14370017001,台糖本土甘蔗糖,43.0,32.0,20.0,27520.0,19.3,30.0,917.3,PCS,12.0,0.9368277195380076,2.25,3.137,27,"[1, 2, 3, 12]","[8, 2, 1, 1]",B,17,1.2857,2.6484,2.0599,1.9091,1.8047,lumpy,2,1,1
12327050001,桂格完膳營養素白藜蘆醇24入,35.0,24.0,16.0,13440.0,7.212,1.0,13440.0,PCS,12.0,0.9349877502041632,1.167,0.389,14,"[1, 2]","[10, 2]",B,6,0.6667,0.9661,1.4491,2.625,0.1633,intermittent,2,1,2
11050002001,毛寶洗碗精-擠壓瓶,34.0,30.0,28.0,28560.0,14.0,12.0,2380.0,PCS,11.0,0.9391476808719854,1.545,0.688,17,"[1, 2, 3]","[6, 4, 1]",B,7,0.8095,1.2498,1.5438,2.3333,0.4516,intermittent,2,1,1
12000125001,多芬深層修護洗髮乳,25.0,17.0,25.0,10625.0,4.9,6.0,1770.8,PCS,11.0,0.9397343377610372,1.455,0.688,16,"[1, 2, 3]","[7, 3, 1]",B,6,0.7619,0.9437,1.2385,2.1,0.191,intermittent,2,1,1
12106019001,刷樂扁線牙線棒400支,35.0,23.0,44.0,35420.0,8.23,24.0,1475.8,PCS,11.0,0.9407976533724438,1.273,0.905,14,"[1, 4]","[10, 1]",B,8,0.6667,1.1106,1.6658,2.1,0.8163,lumpy,2,1,1
12102087001,舒酸定專業抗敏護齦牙膏原味配方100克,17.0,15.0,18.0,4590.0,1.49,12.0,382.5,PCS,11.0,0.9406143230946152,1.364,0.505,15,"[1, 2]","[7, 4]",B,6,0.7143,0.9562,1.3387,2.3333,0.18,intermittent,2,1,1
14350001001,喜瑞爾甜玉米脆片,36.0,30.0,26.0,28080.0,2.72,10.0,2808.0,PCS,11.0,0.942740954317428,2.636,3.443,29,"[1, 2, 6, 12]","[7, 2, 1, 1]",B,19,1.381,3.2168,2.3294,2.3333,1.8487,lumpy,2,1,1
14225056001,易口舒無糖薄荷錠-勁爽薄荷2入,34.0,21.0,17.0,12138.0,3.34,24.0,505.8,PCS,11.0,0.9419343010949818,2.273,2.724,25,"[1, 2, 4, 10]","[7, 2, 1, 1]",B,16,1.1905,2.5616,2.1518,2.625,1.2123,lumpy,2,1,1
14226063001,Airwaves口香糖超值蜂蜜檸 62G,40.0,23.0,24.0,22080.0,5.0,60.0,368.0,PCS,11.0,0.942044299261679,3.273,4.361,36,"[1, 2, 3, 12]","[7, 1, 1, 2]",B,23,1.7143,3.8619,2.2528,2.625,1.3968,lumpy,2,2,1
14243148001,義美原味烘焙夏威夷果,31.0,25.0,14.0,10850.0,1.8,12.0,904.2,PCS,11.0,0.942190963483942,1.182,0.405,13,"[1, 2]","[9, 2]",B,6,0.619,1.117,1.8043,3.0,0.428,intermittent,2,1,1
12000438001,多芬日本植萃防斷髮柔韌洗髮露 多芬植萃柔韌洗,29.0,23.0,24.0,16008.0,7.5,12.0,1334.0,PCS,11.0,0.9398810019833004,1.182,0.603,13,"[1, 3]","[10, 1]",B,8,0.619,1.1609,1.8753,2.625,0.7506,lumpy,2,1,1
11010023001,威猛先生地板補充包-檸檬,43.0,33.0,19.0,26961.0,12.5,6.0,4493.5,PCS,11.0,0.9387443542607624,2.071,1.817,29,"[1, 2, 5, 6]","[9, 2, 2, 1]",B,12,1.381,2.2688,1.643,2.625,0.4118,intermittent,2,1,1
10030020001,濃韻烏龍茶 975mL,40.0,22.0,22.0,19360.0,12.48,12.0,1613.3,PCS,11.0,0.938524357927368,10.385,3.948,135,"[1, 2, 12]","[1, 1, 11]",B,75,6.4286,11.6986,1.8198,2.3333,0.8778,lumpy,2,5,3
11042007001,妙管家管路疏通劑,34.0,25.0,27.0,22950.0,14.9,12.0,1912.5,PCS,11.0,0.9391110148164196,1.909,1.221,21,"[1, 2, 3, 4]","[6, 2, 1, 2]",B,11,1.0,1.5811,1.5811,2.1,0.6778,lumpy,2,1,1
14507085001,Agnesi 義大利麵 500g,25.0,20.0,28.0,14000.0,12.6,24.0,583.3,PCS,11.0,0.9431442809286512,1.273,0.647,14,"[1, 2, 3]","[9, 1, 1]",B,8,0.6667,1.0646,1.5969,2.3333,0.5281,lumpy,2,1,1
