item_code,item_name,order_frequency,total_qty,avg_qty_per_order,days_ordered,best_fit,poisson_p,normal_p,note
10001025001,黑松汽水Can 245ml 黑松汽水245ml,295,9048,30.671186440677968,21,poisson,0.0338,0.0,
10001035001,黑松CC氣泡飲葡萄 500ml,89,696,7.648351648351649,20,poisson,0.4196,0.0,
10001041001,Mountain Dew 激浪汽水 500ml,24,256,10.24,15,poisson,0.2466,0.235,
10001043001,雪碧纖維+ Pet 600ml,58,1060,16.307692307692307,20,poisson,0.2557,0.0,
10001044001,黑松CC乳酸菌氣泡飲 510ml,3,16,5.333333333333333,2,poisson,,,sparse
10002001001,維他露P 250ml,317,9672,30.51104100946372,21,poisson,0.1166,0.0,
10002003001,黑松加鹽沙士600 ml PET600加鹽沙士,171,2056,11.953488372093023,21,poisson,0.1559,0.0,
10002005001,蘋果西打330ml,363,5076,13.831062670299728,21,poisson,0.1499,0.0,
10002006001,蘋果西打2L,422,1842,4.293706293706293,21,poisson,0.0167,0.0,
10002007001,芬達橘子汽水330ml 芬達汽水,200,2652,13.26,21,poisson,0.3465,0.0,
10002008001,加鹽黑松沙士Can245ml,404,15264,37.78217821782178,21,poisson,0.0013,0.0,
10002009001,黑松沙士600 ml 黑松沙士,240,4124,16.43027888446215,21,poisson,0.0035,0.0,
10002010001,維大力汽水255 ml,236,7776,32.53556485355649,20,poisson,0.2736,0.0,
10002011001,金車麥根沙士PET585ml,8,52,6.5,5,poisson,0.4384,0.0,
10002012001,維他露P 330 ml 維他露P,66,1494,20.465753424657535,15,poisson,0.087,0.0,
10002013001,AW 麥根沙士,4,120,30.0,4,poisson,1.0,0.0,
10002014001,維大力汽水Can330ml,144,2526,16.296774193548387,21,poisson,0.091,0.0,
10002017001,黑松沙士2L,205,2593,12.466346153846152,21,poisson,0.027,0.0,
10002018001,黑松沙士330ml,817,13254,16.08495145631068,21,poisson,0.0336,0.0,
10002019001,維大力加鹽沙士Can330 ml,390,9030,23.153846153846153,21,poisson,0.0391,0.0,
10002021001,蘋果西打-250ml,477,15072,31.59748427672956,20,poisson,0.014,0.0,
