item_code,item_name,abc_kmeans,distribution,mean_order_freq,std_order_freq,cv,cv_class,full_class
14510010001,西螺金農長鮮米(長三) 3kg,B,normal,1.1429,1.0817,0.9465,1,medium demand - volatile
14510014001,義美純淨精米2.6Kg 適合米飯,B,poisson,0.5238,0.7237,1.3817,2,medium demand - intermittent
14510015001,天生好米黃金比例(圓二)2kg,B,poisson,0.4286,0.6547,1.5275,2,medium demand - intermittent
14510025001,金農履歷一等白鷺鷥巡米(圓一)2kg,A,poisson,6.0,2.4495,0.4082,0,high demand - stable
14510026001,家樂福花蓮有機長秈白米 適合炒飯,B,poisson,0.619,0.7868,1.271,2,medium demand - intermittent
14510029001,家樂福泰國香米1kg,A,poisson,5.0952,2.2573,0.443,0,high demand - stable
14510030001,台東關山鎮農會關山米 (圓二)6kg,B,poisson,1.0952,1.0465,0.9555,1,medium demand - volatile
14510031001,天生好米花東一等米(圓一)2.4kg,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
14510033001,西螺金農禾選米(圓三)3kg,A,poisson,5.5238,2.3503,0.4255,0,high demand - stable
14510037001,中興鮨壽司米(圓ㄧ)3kg,B,poisson,0.4286,0.6547,1.5275,2,medium demand - intermittent
14510038001,日本一番米(圓一)2Kg,C,poisson,0.2857,0.5345,1.8708,2,low demand - intermittent
14510039001,天生好米優質特級米3kg,A,poisson,26.0,5.099,0.1961,0,high demand - stable
14510041001,金農履歷一等小農種米(圓一)2kg,A,poisson,6.4286,2.5355,0.3944,0,high demand - stable
14510050001,三好履歷契作有身分證米(圓一)3Kg,A,poisson,19.381,4.4024,0.2271,0,high demand - stable
14510057001,家樂福泰國香米(長二)4Kg,A,poisson,4.0952,2.0237,0.4942,0,high demand - stable
14510058001,金農一等泰國香米(長一)2kg,B,normal,1.0,1.0235,1.0235,2,medium demand - intermittent
14510068001,三好台灣米長鮮米(長三)2.7kg,B,poisson,1.2857,1.1339,0.8819,1,medium demand - volatile
14510069001,池上多力池上鮮米(圓一)2.5Kg,A,poisson,5.1905,2.2783,0.4389,0,high demand - stable
14510084001,天生好米花東芋香米(圓二)2.2kg,B,poisson,0.619,0.7868,1.271,2,medium demand - intermittent
14510090001,皇家榖堡台梗九號米(圓二)2.5g,B,poisson,0.8095,0.8997,1.1114,2,medium demand - intermittent
14510098001,中興無洗米(圓ㄧ)3Kg,A,poisson,2.1905,1.48,0.6757,1,high demand - volatile
14510099001,嚴選池上稻香鮮米(圓二)2Kg,B,poisson,0.5238,0.7237,1.3817,2,medium demand - intermittent
14510100001,家樂福花蓮富里壽司米(圓一),A,poisson,4.7619,2.1822,0.4583,0,high demand - stable
14510101001,天生好米花蓮富里特級米(圓二)9Kg,B,poisson,2.1429,1.4639,0.6831,1,medium demand - volatile
14510103001,池上壹等特賞米6kg,A,poisson,3.2381,1.7995,0.5557,1,high demand - volatile
14510107001,皇家穀堡一等特賞米(圓ㄧ)2.5Kg,A,poisson,13.9048,3.7289,0.2682,0,high demand - stable
14510109001,金農一等西螺米(圓ㄧ)2.8Kg,A,poisson,4.619,2.1492,0.4653,0,high demand - stable
14510110001,台東關山鎮農會經典香米(圓二),A,poisson,4.3333,2.0817,0.4804,0,high demand - stable
14510111001,三好履歷契作台灣越光米1.5kg,A,poisson,5.0,2.2361,0.4472,0,high demand - stable
14510118001,花蓮富里台灣越光米(圓二)2.5kg,B,poisson,1.2857,1.1339,0.8819,1,medium demand - volatile
14510121001,天生好米有機生態一等米,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
14510123001,中興米幸福無洗履歷米2kg,A,poisson,2.8571,1.6903,0.5916,1,high demand - volatile
14510127001,三好履歷台梗九號米(圓三)2.2kg,B,poisson,2.2857,1.5119,0.6614,1,medium demand - volatile
14510133001,金農履歷一等台灣越光米1.8Kg,A,poisson,3.7143,1.9272,0.5189,1,high demand - volatile
14510139001,台東關山好米(圓二)9kg,A,poisson,11.1905,3.3452,0.2989,0,high demand - stable
14510140001,天生好米月之米(圓二)2kg,A,poisson,3.3333,1.8257,0.5477,1,high demand - volatile
14510145001,樂米穀場-花蓮富里契作有機糙米,B,poisson,0.7143,0.8452,1.1832,2,medium demand - intermittent
14510147001,天生好米富里履歷契作米 3Kg,B,poisson,1.0,1.0,1.0,1,medium demand - volatile
14510148001,三好履歷芋香米2.2kg(圓一),B,poisson,1.9048,1.3801,0.7246,1,medium demand - volatile
14510150001,天生好米嚴選月之米6kg,A,poisson,9.1905,3.0316,0.3299,0,high demand - stable
14510153001,天生好米嚴選黃金比例6kg,A,poisson,3.4286,1.8516,0.5401,1,high demand - volatile
14510159001,台東關山鎮農會良質米2.5kg,B,normal,1.8571,0.9897,0.5329,1,medium demand - volatile
14510161001,三好履歷台南11號米 6Kg,B,poisson,0.3333,0.5774,1.7321,2,medium demand - intermittent
14510175001,三好ㄧ等壽司米(圓一)2.7kg,A,poisson,5.0,2.2361,0.4472,0,high demand - stable
14510176001,大倉池農池上契作栽培米(圓二)6kg,B,poisson,0.5714,0.7559,1.3229,2,medium demand - intermittent
14510180001,樂米穀場-花蓮富里契作台灣越光米2kg,B,poisson,0.7619,0.8729,1.1456,2,medium demand - intermittent
14510184001,三好CAS驗證米(圓一)6kg,C,poisson,0.0952,0.3086,3.2404,2,low demand - intermittent
14510186001,日本新潟越光米4Kg,B,poisson,0.4762,0.6901,1.4491,2,medium demand - intermittent
14510190001,天生好米富里履歷越光米 1.5Kg,B,normal,1.1429,1.0817,0.9465,1,medium demand - volatile
14510194001,皇家穀堡冠軍米147 1.8Kg,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
14510196001,三好履歷台南11號米1.8Kg,B,poisson,1.5238,1.2344,0.8101,1,medium demand - volatile
14510199001,樂米穀場-台東池上競賽履歷米2kg,A,poisson,3.0952,1.7593,0.5684,1,high demand - volatile
14510202001,義美蓬萊寶養米(圓二)1.5Kg 適合米飯,C,poisson,0.0952,0.3086,3.2404,2,low demand - intermittent
14510205001,花蓮越光米1.5kg,B,poisson,0.7143,0.8452,1.1832,2,medium demand - intermittent
14510206001,富里農會有機白米1.5kg,C,poisson,0.1905,0.4364,2.2913,2,low demand - intermittent
14510210001,三好一等皇家香米2.2kg(長一),B,poisson,0.9048,0.9512,1.0513,2,medium demand - intermittent
14510213001,金農米特栽壽司米2.4 Kg,C,poisson,0.2857,0.5345,1.8708,2,low demand - intermittent
14510215001,三好一等大師壽司米(圓一)2.5kg,C,poisson,0.1429,0.378,2.6458,2,low demand - intermittent
14510218001,三好花蓮優質米(圓二)2Kg,A,poisson,3.7619,1.9396,0.5156,1,high demand - volatile
14510225001,中興米台灣魯肉飯(圓一)2.5Kg,C,poisson,0.0952,0.3086,3.2404,2,low demand - intermittent
14510227001,皇家穀堡御用台東米(圓ㄧ)2.5Kg,B,poisson,0.619,0.7868,1.271,2,medium demand - intermittent
14510233001,樂米穀場初雪美姬米 1.5Kg,A,poisson,3.0,1.7321,0.5774,1,high demand - volatile
14510246001,三好一等米(圓一)5Kg,B,normal,1.1905,0.906,0.7611,1,medium demand - volatile
14510252001,皇家榖堡皇家台東米(圓ㄧ)3Kg,A,poisson,5.6667,2.3805,0.4201,0,high demand - stable
14510253001,皇家榖堡關山榖堡米(圓ㄧ)3Kg,B,poisson,0.5714,0.7559,1.3229,2,medium demand - intermittent
14510255001,日本新潟特A級越光米800g,B,poisson,0.4762,0.6901,1.4491,2,medium demand - intermittent
14510258001,中興外銷日本之米(圓ㄧ)3Kg,A,poisson,13.6667,3.6968,0.2705,0,high demand - stable
14510259001,天生好米履歷一等吟釀米2.2Kg,B,poisson,0.5714,0.7559,1.3229,2,medium demand - intermittent
14510265001,天生好米履歷一等壽司米2.2Kg,B,poisson,2.0,1.4142,0.7071,1,medium demand - volatile
14510287001,金農米稻米達人履歷特賞香米(桃園3號)1.5k,C,poisson,0.2857,0.5345,1.8708,2,low demand - intermittent
14510288001,金農米稻米達人履歷台梗九號米1.5kg,C,poisson,0.1905,0.4364,2.2913,2,low demand - intermittent
14510290001,金農米稻米達人履歷一等台灣越光米1.5kg,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
14511001001,三好履歷糙米 2.2Kg,B,poisson,1.0476,1.0235,0.977,1,medium demand - volatile
14511005001,義美美味糙米2.6Kg 適合米飯,B,poisson,0.8095,0.8997,1.1114,2,medium demand - intermittent
14511007001,皇家穀堡胚芽糙米(圓ㄧ)2.5Kg,B,normal,1.0,1.069,1.069,2,medium demand - intermittent
14511011001,皇家穀堡糙米(圓ㄧ)2.5Kg,B,normal,1.9524,1.4953,0.7659,1,medium demand - volatile
14511014001,天生好米履歷鷺巡一等糙米2.2kg,A,poisson,3.0476,1.7457,0.5728,1,high demand - volatile
14511021001,富里農會有機糙米1.5kg,C,poisson,0.2381,0.488,2.0494,2,low demand - intermittent
14511022001,樂米穀場-台東池上競賽履歷糙米2kg,B,poisson,0.619,0.7868,1.271,2,medium demand - intermittent
14511026001,台東池上大地黑米1kg,B,normal,1.0476,0.8985,0.8576,1,medium demand - volatile
14511034001,三好胚芽糙米(圓三)3Kg,C,poisson,0.1429,0.378,2.6458,2,low demand - intermittent
14511036001,台東關山鎮農會胚芽米(圓二) 2,B,poisson,1.619,1.2724,0.7859,1,medium demand - volatile
14511051001,皇家榖堡莊園黑米1kg,A,poisson,6.381,2.5261,0.3959,0,high demand - stable
14511052001,皇家榖堡莊園紫米1kg,A,poisson,4.3333,2.0817,0.4804,0,high demand - stable
14511056001,皇家穀堡一等特賞糙米(圓ㄧ)2.5Kg,A,poisson,4.1429,2.0354,0.4913,0,high demand - stable
14511057001,樂米穀場花蓮富里養生軟糙米(圓二)3Kg,B,poisson,0.381,0.6172,1.6202,2,medium demand - intermittent
14511071001,樂米穀場-台東關山契作胚芽鮮米,C,poisson,0.2381,0.488,2.0494,2,low demand - intermittent
14511076001,三好一等糙米3kg,B,poisson,0.5238,0.7237,1.3817,2,medium demand - intermittent
14511080001,天生好米履歷一等玄糙米2.2Kg,B,normal,1.0952,1.0648,0.9722,1,medium demand - volatile
14512005001,桂格三寶燕麥1.80 Kg 適合米飯,B,poisson,0.4286,0.6547,1.5275,2,medium demand - intermittent
14512007001,桂格免浸泡五穀飯1.8 Kg 適合米飯,B,poisson,1.6667,1.291,0.7746,1,medium demand - volatile
14512013001,日正十穀米1.2Kg 適合米飯,B,normal,0.9524,0.8985,0.9434,1,medium demand - volatile
14512015001,家福十榖米,B,poisson,0.4286,0.6547,1.5275,2,medium demand - intermittent
14512023001,花蓮富里臻黑米1kg,C,poisson,0.1905,0.4364,2.2913,2,low demand - intermittent
14512025001,天生好米有機生態一等糙米,C,poisson,0.2857,0.5345,1.8708,2,low demand - intermittent
14512035001,三好十七穀米1.2Kg,B,poisson,0.381,0.6172,1.6202,2,medium demand - intermittent
14512123001,中興養生十榖米1.2Kg,C,poisson,0.1905,0.4364,2.2913,2,low demand - intermittent
14512899001,桂格十錦珍穀 1.7Kg 適合米飯,B,normal,1.3333,1.4584,1.0938,2,medium demand - intermittent
14512916001,馬玉山五榖米 3Kg 適合米飯,B,poisson,0.6667,0.8165,1.2247,2,medium demand - intermittent
14520044001,韓味不二夏林蔘雞湯,C,poisson,0.2857,0.5345,1.8708,2,low demand - intermittent
14520065001,康寶濃湯自然原味火腿玉米49.7g,A,poisson,11.5238,3.3947,0.2946,0,high demand - stable
14520066001,康寶濃湯-自然原味火腿蘑菇41.4G 康寶火腿蘑菇濃,B,poisson,1.0476,1.0235,0.977,1,medium demand - volatile
14520067001,康寶濃湯-自然原味香菇雞蓉36.5 G 康寶香菇雞蓉濃,A,poisson,2.7143,1.6475,0.607,1,high demand - volatile
14520068001,康寶濃湯-自然原味雞蓉玉米54.1G,A,poisson,6.0952,2.4689,0.405,0,high demand - stable
14521012001,味王紫菜湯35g,B,poisson,0.7143,0.8452,1.1832,2,medium demand - intermittent
14521019001,馬玉山高纖馬鈴薯濃湯,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
14521085001,味王蔬食紫菜湯 35g,B,poisson,0.381,0.6172,1.6202,2,medium demand - intermittent
14521147001,真好家香菇味噌湯9g*6,C,poisson,0.1429,0.378,2.6458,2,low demand - intermittent
14521156001,康寶濃湯-自然原味川式酸辣50.2g,A,poisson,3.1429,1.7728,0.5641,1,high demand - volatile
14521157001,康寶濃湯-自然原味金黃玉米56.3G,A,poisson,13.7143,3.7033,0.27,0,high demand - stable
14521158001,康寶濃湯-自然原味港式酸辣46.6G,A,poisson,8.2381,2.8702,0.3484,0,high demand - stable
14521159001,康寶濃湯-自然原味蕃茄馬鈴薯41.4G 康寶蕃茄馬鈴薯,B,poisson,1.1905,1.0911,0.9165,1,medium demand - volatile
14521166001,康寶新奶油風味獨享杯玉米 康寶獨享杯玉米,B,poisson,1.619,1.2724,0.7859,1,medium demand - volatile
14521168001,康寶新奶油風味獨享杯蘑菇 康寶獨享杯蘑菇,B,poisson,0.8095,0.8997,1.1114,2,medium demand - intermittent
14521178001,VONO醇緻原味-玉米濃湯57.6g VONO玉米濃湯,B,poisson,1.8571,1.3628,0.7338,1,medium demand - volatile
14521179001,VONO醇緻原味-馬鈴薯濃湯46.5g VONO馬鈴薯濃湯,B,poisson,1.4762,1.215,0.8231,1,medium demand - volatile
14521180001,VONO醇緻原味-南瓜濃湯52.2g VONO南瓜濃湯,B,normal,1.2381,1.0648,0.86,1,medium demand - volatile
14521181001,VONO醇緻原味-起司濃湯54g VONO起司濃湯,B,poisson,1.8095,1.3452,0.7434,1,medium demand - volatile
14522015001,湯廚新英倫蛤蠣巧達湯 533g 蛤蠣巧達湯,C,poisson,0.1429,0.378,2.6458,2,low demand - intermittent
14522043001,真好家柴魚味噌湯7.5g*6,C,poisson,0.2381,0.488,2.0494,2,low demand - intermittent
14522044001,真好家柴魚海帶嫩芽湯,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
14522048001,康寶濃湯-自然原味干貝雪菜43.1g 康寶濃湯干貝雪,B,poisson,1.0952,1.0465,0.9555,1,medium demand - volatile
14522049001,康寶濃湯-自然原味香蟹南瓜42.2G 康寶香蟹南瓜濃,B,normal,2.0952,1.4444,0.6894,1,medium demand - volatile
14522050001,康寶濃湯-自然原味海鮮總匯38.3G 康寶海鮮總匯濃,B,poisson,2.1429,1.4639,0.6831,1,medium demand - volatile
14522051001,康寶濃湯-自然原味銀魚海帶芽37G 康寶銀魚海帶芽,A,poisson,2.4286,1.5584,0.6417,1,high demand - volatile
14522059001,康寶新奶油風味獨享杯香蟹海鮮 康寶獨享杯海鮮,B,poisson,0.6667,0.8165,1.2247,2,medium demand - intermittent
14522065001,康寶濃湯味噌海帶芽豆腐湯34.7g,B,poisson,1.1429,1.069,0.9354,1,medium demand - volatile
14522066001,李錦記叻沙濃湯 200g 李錦記叻沙濃湯,C,poisson,0.1429,0.378,2.6458,2,low demand - intermittent
14523028001,職人料理黑椒牛柳 職人料理黑椒牛,B,poisson,0.8571,0.9258,1.0801,2,medium demand - intermittent
14523029001,職人料理精燉豚肉 職人料理精燉豚,B,poisson,0.4762,0.6901,1.4491,2,medium demand - intermittent
14523030001,職人料理川味辣雞 職人料理川味辣,B,poisson,0.619,0.7868,1.271,2,medium demand - intermittent
14523031001,職人料理和風咖哩雞 職人料理和風咖,B,poisson,1.0952,1.0465,0.9555,1,medium demand - volatile
14523101001,宗家府泡菜煎餅 宗家府泡菜煎餅,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
14523104001,樂雅樂印度風牛肉咖哩,B,normal,0.9524,0.9989,1.0488,2,medium demand - intermittent
14523107001,樂雅樂橫濱牛肉咖哩,B,poisson,0.4286,0.6547,1.5275,2,medium demand - intermittent
14524015001,得意的一天蝦仁干貝海鮮享吃粥 得意的一天蝦仁,C,poisson,0.1905,0.4364,2.2913,2,low demand - intermittent
14524043001,高頓粥 椒香牛肉 高頓粥 椒香牛,C,poisson,0.1905,0.4364,2.2913,2,low demand - intermittent
14524044001,高頓粥 濃郁豚骨 高頓粥 濃郁豚,C,poisson,0.2857,0.5345,1.8708,2,low demand - intermittent
14600003001,味好美自磨式純淨海鹽 60g 自磨式純淨海鹽,C,poisson,0.2381,0.488,2.0494,2,low demand - intermittent
14600005001,台鹽高級碘鹽 1Kg 碘鹽,A,poisson,13.0952,3.6187,0.2763,0,high demand - stable
14600007001,減鈉含碘鹽 600g,B,poisson,1.0952,1.0465,0.9555,1,medium demand - volatile
14600010001,小磨坊自調式研磨器玫瑰鹽78g 小磨坊玫瑰鹽,B,poisson,0.3333,0.5774,1.7321,2,medium demand - intermittent
14600011001,台鹽美味含碘鹽300g,B,poisson,2.0952,1.4475,0.6908,1,medium demand - volatile
14600013001,台鹽減鈉含碘鹽300g,A,poisson,3.8095,1.9518,0.5123,1,high demand - volatile
14600017001,日本盒裝家庭料理鹽 產地日本神奈川,B,normal,1.0952,0.9209,0.8408,1,medium demand - volatile
14600020001,無碘鹽 健康無碘鹽,B,poisson,0.8571,0.9258,1.0801,2,medium demand - intermittent
14600021001,紐西蘭日曬天然海鹽 300g 有機天然海鹽,B,poisson,1.5238,1.2344,0.8101,1,medium demand - volatile
14600022001,紐西蘭細精鹽400g 紐西蘭細精鹽,B,poisson,0.4286,0.6547,1.5275,2,medium demand - intermittent
14600023001,台鹽特級碘鹽 1Kg 台鹽特級碘鹽,A,poisson,12.2857,3.5051,0.2853,0,high demand - stable
14600025001,台鹽含碘海鹽 300g 精緻含碘海鹽,B,poisson,1.6667,1.291,0.7746,1,medium demand - volatile
14600026001,味好美自磨式喜馬拉雅玫瑰鹽 自磨式喜馬拉雅,C,poisson,0.2381,0.488,2.0494,2,low demand - intermittent
14600030001,天廚喜馬拉雅山岩鹽 細粒400g 天廚喜馬拉雅山,B,poisson,1.381,1.1751,0.851,1,medium demand - volatile
14600032001,台鹽原味料理海鹽 500g,B,poisson,0.7619,0.8729,1.1456,2,medium demand - intermittent
14600041001,飛馬蒜味胡椒鹽,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
14600898001,統一生機海鹽-立袋450g 統一生機海鹽,B,normal,1.8571,1.1664,0.6281,1,medium demand - volatile
14600899001,統一生機海鹽-小罐300g,B,poisson,1.0952,1.0465,0.9555,1,medium demand - volatile
14600907001,喜馬拉雅山玫瑰細鹽500克 玫瑰細鹽(袋裝,B,poisson,0.4286,0.6547,1.5275,2,medium demand - intermittent
14600912001,台鹽氟碘鹽300g 台健康氟碘鹽,B,poisson,0.619,0.7868,1.271,2,medium demand - intermittent
14600999001,統一生機日曬海鹽2公斤 日曬海鹽,B,poisson,0.381,0.6172,1.6202,2,medium demand - intermittent
14601001001,味王味精 500g,B,poisson,1.7143,1.3093,0.7638,1,medium demand - volatile
14601003001,味全高鮮味精200g(罐裝),B,poisson,1.5238,1.2344,0.8101,1,medium demand - volatile
14601004001,味全高鮮味精 500g,A,poisson,4.0476,2.0119,0.4971,0,high demand - stable
14601009001,康寶鮮雞晶 220g 康寶鮮雞晶,C,poisson,0.1905,0.4364,2.2913,2,low demand - intermittent
14601010001,李錦記鮮味雞粉 273g 鮮味雞粉,C,poisson,0.2381,0.488,2.0494,2,low demand - intermittent
14601012001,康寶自然鮮嫩雞風味調味料 嫩雞風味調味料,C,poisson,0.0476,0.2182,4.5826,2,low demand - intermittent
14601015001,烹大師鰹魚調味料192g 烹大師鰹魚調味,B,poisson,0.7143,0.8452,1.1832,2,medium demand - intermittent
14601016001,工研鰹魚風味調味料 1Kg 鰹魚風味調味料,C,poisson,0.1429,0.378,2.6458,2,low demand - intermittent
14601019001,味王味精1000g 味王味精,C,poisson,0.2381,0.488,2.0494,2,low demand - intermittent
14601026001,康寶全新鮮味炒手原味500g,A,poisson,6.0476,2.4592,0.4066,0,high demand - stable
14601027001,味丹御品高鮮味精 500g 御品高鮮味精,B,poisson,0.5714,0.7559,1.3229,2,medium demand - intermittent
14601028001,康寶鮮雞晶 500g,B,poisson,0.3333,0.5774,1.7321,2,medium demand - intermittent
14601030001,康寶全新鮮味炒手素食500g,B,poisson,2.1905,1.48,0.6757,1,medium demand - volatile
14601031001,康寶全新鮮味炒手原味240g 炒手原味240g,A,poisson,2.2381,1.496,0.6684,1,high demand - volatile
14601032001,味丹味正味精 500g 味正味精,C,poisson,0.2857,0.5345,1.8708,2,low demand - intermittent
