pod_id,item_id,qty,order_id,processed_time,task_type,trigger,opp_score,trip_start,trip_duration
423,474,3,247,4693,1,,
423,444,6,226,4693,1,,
440,295,7,268,4701,1,,
453,590,10,234,4707,1,,
407,40,5,277,4710,1,,
286,2299,2,248,4718,1,,
360,12,8,227,4719,1,,
188,184,6,293,4720,1,,
452,562,7,247,4729,1,,
419,239,2,242,4739,1,,
419,285,12,111,4739,1,,
447,468,7,226,4745,1,,
230,123,6,293,4749,1,,
468,880,3,277,4754,1,,
40,5,12,287,4756,1,,
412,111,7,249,4766,1,,
264,33,12,-76,4785,1,,
3,22,9,111,4788,1,,
3,30,4,209,4788,1,,
413,114,9,-76,4798,1,,
417,217,6,228,4798,1,,
288,20,4,197,4805,1,,
0,37,6,135,4808,1,,
0,30,9,135,4808,1,,
437,174,6,99,4812,1,,
441,340,5,197,4813,1,,
265,183,7,-45,4823,1,,
386,94,6,135,4825,1,,
386,72,6,297,4825,1,,
182,104,2,99,4825,1,,
182,67,4,227,4825,1,,
332,792,8,-76,4835,1,,
162,126,7,232,4846,1,,
448,486,5,234,4847,1,,
411,112,8,254,4857,1,,
320,61,6,226,4859,1,,
466,840,5,226,4870,1,,
409,92,10,209,4879,1,,
298,15,4,227,4890,1,,
418,235,10,297,4893,1,,
224,1967,4,250,4898,1,,
181,104,4,242,4907,1,,
181,14,6,297,4907,1,,
439,255,4,234,4924,1,,
482,1122,10,209,4930,1,,
352,2649,4,228,4931,1,,
440,314,10,209,4944,1,,
443,385,6,-45,4949,1,,
443,-1,-1,-999,4949,2,v14_piggyback,2.0,4949,0
310,256,2,242,4956,1,,
310,212,4,111,4956,1,,
310,2423,2,209,4956,1,,
223,1960,4,234,4960,1,,
410,74,8,300,4967,1,,
473,960,8,257,4971,1,,
183,104,9,163,4980,1,,
289,77,4,305,4984,1,,
289,36,2,304,4984,1,,
289,2,3,304,4984,1,,
129,1431,3,234,4987,1,,
