item_code,item_id,n_slots,s_total,rop_global,rop_per_slot
12000228001,4530,1,24,2,2
11041009001,4531,1,48,4,4
12000226001,4532,1,42,2,2
12010207001,4533,1,6,3,3
12123060001,4534,1,12,4,4
12120064001,4535,1,108,17,17
14311066001,4536,1,24,2,2
12000217001,4537,1,24,2,2
12010254001,4538,1,144,17,17
12010171001,4539,1,24,2,2
14620007001,4540,1,36,2,2
12000325001,4541,1,96,2,2
12001058001,4542,1,36,2,2
14505947001,4543,1,8,2,2
14505958001,4544,1,120,8,8
14805003001,4545,1,96,22,22
14740018001,4546,1,24,4,4
12000319001,4547,1,36,2,2
12010105001,4548,1,300,9,9
12005084004,4549,1,81,5,5
14620046001,4550,1,48,12,12
14111035001,4551,1,10,2,2
12102134001,4552,1,84,4,4
12010107001,4553,1,300,9,9
14315007001,4554,1,30,2,2
12000298001,4555,1,24,2,2
12000288001,4556,1,36,2,2
31532059001,4557,1,80,4,4
14314003001,4558,1,40,6,6
14313906001,4559,1,30,3,3
14313899001,4560,1,30,4,4
12123003001,4561,1,48,9,9
10022910001,4562,1,96,23,23
12010124001,4563,1,48,3,3
14506024001,4564,1,24,6,6
14313011001,4565,1,30,2,2
14620029001,4566,1,36,2,2
14620028001,4567,1,24,4,4
14312068001,4568,1,60,4,4
12001057001,4569,1,36,2,2
40400031001,4570,2,2,2,1
11031033001,4571,1,72,4,4
14822104001,4572,1,240,2,2
12020203001,4573,1,84,3,3
12320176001,4574,1,228,4,4
10001010001,4575,2,24,17,9
14362901001,4576,1,15,9,9
12106035001,4577,1,72,2,2
11103201001,4578,1,6,2,2
10052004001,4579,1,24,3,3
12020260001,4580,1,108,2,2
10052009001,4581,1,24,3,3
10052014001,4582,1,24,13,13
14633031001,4583,1,360,5,5
14204103001,4584,1,60,4,4
14204107001,4585,1,40,3,3
11103191001,4586,1,8,2,2
14204127001,4587,1,40,13,13
12020238001,4588,1,72,2,2
14225061001,4589,1,144,3,3
10100222001,4590,1,96,11,11
11103190001,4591,1,18,3,3
14631100001,4592,1,72,5,5
10014005001,4593,1,72,9,9
14204197001,4594,1,40,9,9
14225030001,4595,1,636,9,9
14524015001,4596,1,24,3,3
14524043001,4597,1,24,3,3
14850020001,4598,1,3,2,2
60014001010,4599,1,16,2,2
14604080001,4600,1,40,6,6
14604078001,4601,1,30,4,4
61062008002,4602,1,108,7,7
12320175001,4603,1,228,6,6
12002105001,4604,1,30,3,3
11102012001,4605,1,6,3,3
11022058001,4606,1,24,3,3
14510288001,4607,1,13,3,3
12020920001,4608,1,96,4,4
11100103001,4609,2,8,6,3
12020498001,4610,1,72,4,4
12003134001,4611,1,48,3,3
31472025001,4612,1,24,2,2
14001070001,4613,1,12,3,3
11100107001,4614,1,4,2,2
14361170001,4615,1,24,5,5
12234038001,4616,1,2,2,2
14611014001,4617,1,9,4,4
11103299001,4618,1,12,4,4
11103293001,4619,1,24,3,3
12301026001,4620,1,72,2,2
12106012001,4621,1,18,3,3
30005001001,4622,1,2400,3,3
11022044001,4623,1,24,6,6
11101021001,4624,1,12,6,6
14512023001,4625,1,13,5,5
14001044001,4626,1,30,7,7
11101023001,4627,1,12,6,6
14512123001,4628,1,13,3,3
41511017001,4629,2,2,2,1
11103253001,4630,1,8,6,6
30001002001,4631,1,336,3,3
12012027001,4632,1,252,9,9
10012008001,4633,1,192,14,14
12020325001,4634,1,72,2,2
32431010001,4635,1,128,8,8
14850098001,4636,2,8,5,3
30045058001,4637,1,48,8,8
14210019001,4638,1,48,3,3
12106073001,4639,1,36,3,3
12106999001,4640,1,24,3,3
14210137001,4641,1,18,11,11
12106075001,4642,1,144,9,9
11103085001,4643,1,12,4,4
14852031001,4644,1,96,9,9
12003048001,4645,1,72,2,2
32410019001,4646,1,200,6,6
11103078001,4647,1,8,3,3
12017009001,4648,1,56,4,4
11051027001,4649,1,12,2,2
12017016001,4650,1,36,3,3
14602025001,4651,1,252,2,2
14411015001,4652,1,6,4,4
11051999001,4653,1,96,3,3
14631949001,4654,1,72,2,2
32410022001,4655,1,280,7,7
32410102001,4656,1,280,8,8
12327077001,4657,1,8,3,3
10000008001,4658,1,24,23,23
12020001001,4659,1,72,2,2
12327088001,4660,1,5,3,3
14853013001,4661,1,240,37,37
14632014001,4662,1,120,9,9
11103049001,4663,1,8,2,2
14602091001,4664,1,60,3,3
12003025001,4665,1,24,6,6
12020034001,4666,1,60,4,4
65111095001,4667,1,12,4,4
14852008001,4668,1,96,9,9
12020057001,4669,1,48,3,3
12003054001,4670,1,45,2,2
61064105003,4671,1,132,6,6
11021020001,4672,1,24,2,2
14223155001,4673,1,60,3,3
14850173001,4674,2,2,2,1
12002134001,4675,1,36,3,3
12014004001,4676,1,40,4,4
14632246001,4677,1,144,2,2
12020167001,4678,1,96,3,3
11010018001,4679,1,12,2,2
14210045001,4680,1,36,2,2
11010035001,4681,1,6,5,5
11103130002,4682,1,8,6,6
12106063001,4683,1,144,3,3
32410016001,4684,1,200,6,6
14604032001,4685,1,174,2,2
11103100001,4686,1,4,2,2
14851023001,4687,2,4,3,2
12327016001,4688,1,6,3,3
12106070001,4689,1,24,2,2
11103113001,4690,1,4,3,3
14604019001,4691,1,1104,3,3
14601009001,4692,1,72,2,2
15020911001,4693,1,24,10,10
12110015001,4694,1,36,4,4
12016077001,4695,1,216,3,3
14604005001,4696,1,60,2,2
14500053001,4697,1,90,17,17
12002948001,4698,1,45,4,4
14601019001,4699,1,24,11,11
14510287001,4700,1,13,4,4
11022085001,4701,1,24,6,6
12002014001,4702,1,84,2,2
12153016001,4703,1,48,3,3
11050108001,4704,1,24,2,2
41221019001,4705,2,2,2,1
12011198001,4706,1,36,4,4
10035046001,4707,1,48,11,11
11030207002,4708,1,24,2,2
14615031001,4709,1,24,3,3
31762901001,4710,1,12,3,3
14133930001,4711,1,18,3,3
12011216001,4712,1,36,4,4
12005003003,4713,1,60,5,5
12152004001,4714,1,72,3,3
14615021001,4715,1,36,2,2
14509024001,4716,1,12,3,3
10002026001,4717,2,72,39,20
12011188001,4718,1,36,2,2
12105043001,4719,1,12,3,3
12120013001,4720,1,38,13,13
10040012001,4721,1,24,20,20
31403064001,4722,1,6,2,2
10002013001,4723,1,96,46,46
12022109001,4724,1,144,6,6
14003005001,4725,1,16,3,3
14200028001,4726,1,72,8,8
12011267001,4727,1,12,3,3
12002064001,4728,1,36,2,2
11074060005,4729,1,100,6,6
32504025003,4730,1,36,9,9
12201111001,4731,1,144,7,7
14701012001,4732,1,36,3,3
12120027001,4733,1,38,19,19
12201122001,4734,1,39,4,4
12011156001,4735,1,24,2,2
12001094001,4736,1,30,3,3
32504043002,4737,1,36,8,8
12011139001,4738,1,36,3,3
11031038001,4739,1,72,2,2
41100017001,4740,1,4,2,2
11074016001,4741,1,70,3,3
11074019001,4742,1,100,3,3
12011152001,4743,1,18,3,3
12011153001,4744,1,24,4,4
14300029001,4745,1,48,5,5
14506647001,4746,1,24,3,3
12000048001,4747,1,36,2,2
31423013001,4748,1,96,3,3
10034031001,4749,1,48,46,46
12023015001,4750,1,108,5,5
14710003001,4751,1,18,2,2
32504025005,4752,1,36,8,8
12001999001,4753,1,36,2,2
12011175001,4754,1,48,2,2
12151092001,4755,1,24,4,4
12011178001,4756,1,24,2,2
12011179001,4757,1,8,6,6
41212916001,4758,1,6,3,3
11031022001,4759,1,60,4,4
11061049001,4760,1,24,7,7
14361054001,4761,1,12,5,5
10035037001,4762,1,48,3,3
11074027001,4763,1,36,2,2
41332022001,4764,3,3,3,1
14352022001,4765,1,24,3,3
12011360001,4766,1,24,7,7
12011338001,4767,1,24,3,3
12212038001,4768,1,61,6,6
31214010001,4769,1,48,3,3
12212022001,4770,1,24,3,3
12011329001,4771,1,12,9,9
12004160001,4772,1,48,7,7
11076938001,4773,1,240,3,3
14510206001,4774,1,13,4,4
11050113001,4775,1,28,3,3
12105051002,4776,1,36,3,3
11110005001,4777,1,24,4,4
11110014001,4778,1,4,2,2
12212017001,4779,1,216,5,5
14613013001,4780,1,9,2,2
11076883001,4781,1,144,3,3
12105047001,4782,1,24,2,2
12112039001,4783,1,72,3,3
30073017001,4784,1,24,4,4
12212013001,4785,1,216,5,5
11076928001,4786,1,168,3,3
11110016001,4787,1,4,3,3
14631022001,4788,1,180,3,3
11103365001,4789,1,8,3,3
14361157001,4790,1,24,3,3
12212003001,4791,1,32,9,9
12011416001,4792,1,12,3,3
11030128001,4793,1,84,13,13
31250003001,4794,1,144,2,2
14243106001,4795,1,80,2,2
12212030001,4796,1,72,30,30
12212018001,4797,1,216,5,5
12021969001,4798,1,50,2,2
14243081001,4799,1,20,2,2
41414006001,4800,1,128,2,2
12211013001,4801,1,14,3,3
11030096001,4802,1,36,3,3
12020946001,4803,1,84,9,9
32504025002,4804,1,60,8,8
12212001001,4805,1,216,89,89
14243053001,4806,1,20,3,3
12112038001,4807,1,96,3,3
31225014001,4808,1,192,6,6
10014018001,4809,1,24,6,6
10012002001,4810,1,48,22,22
14201019001,4811,1,30,9,9
12011376001,4812,1,36,3,3
11061051001,4813,1,30,2,2
12002124001,4814,1,24,2,2
12120036001,4815,1,60,6,6
12001111001,4816,1,24,2,2
14631040001,4817,1,84,3,3
12112026001,4818,1,84,2,2
11070022001,4819,1,48,3,3
14632024001,4820,1,60,3,3
11061054002,4821,1,48,3,3
14621044001,4822,1,36,2,2
12120085001,4823,1,36,3,3
14631014001,4824,1,168,3,3
12001068001,4825,1,24,2,2
14621026001,4826,2,8,5,3
12001079001,4827,1,42,2,2
12002018001,4828,1,24,2,2
14631914001,4829,1,72,9,9
12001048001,4830,1,96,3,3
14631082001,4831,1,96,3,3
14022103001,4832,1,42,9,9
12002155001,4833,1,27,2,2
12001056001,4834,1,24,3,3
12001039001,4835,1,48,2,2
12002008001,4836,1,48,7,7
12002998001,4837,1,36,3,3
11070012001,4838,1,24,13,13
12001086001,4839,1,32,2,2
12110018001,4840,1,192,2,2
12002024001,4841,1,24,2,2
12002104001,4842,1,30,2,2
12110037001,4843,1,72,2,2
14630050001,4844,1,84,4,4
12110068001,4845,1,192,3,3
11061005001,4846,1,78,2,2
12001027001,4847,1,27,2,2
32501007001,4848,1,140,3,3
14213028001,4849,1,105,10,10
12121006002,4850,1,48,7,7
12213017001,4851,1,14,2,2
11103354001,4852,1,12,7,7
11100004001,4853,1,4,3,3
12233034001,4854,2,4,3,2
11103323001,4855,1,4,2,2
11103321001,4856,1,6,3,3
12234037001,4857,2,4,3,2
14511034001,4858,1,13,2,2
12234901001,4859,2,6,4,2
12302008001,4860,1,144,4,4
12302118001,4861,1,108,3,3
11101034002,4862,1,12,4,4
12302120001,4863,1,108,7,7
11103247001,4864,1,4,2,2
12320018001,4865,1,228,24,24
14521147001,4866,1,132,3,3
10001044001,4867,1,48,6,6
41522089001,4868,2,2,2,1
14612031001,4869,1,48,2,2
14510215001,4870,1,13,3,3
12000505001,4871,1,36,4,4
11103377001,4872,1,24,2,2
11112001001,4873,1,24,3,3
41313936001,4874,1,6,2,2
12201109001,4875,2,6,4,2
12202005001,4876,2,6,4,2
11110079003,4877,1,36,3,3
14002008001,4878,2,24,15,8
12212009001,4879,1,216,5,5
14613017001,4880,1,18,4,4
11110050001,4881,1,24,3,3
11110045001,4882,1,16,3,3
14612946001,4883,1,24,3,3
11110031001,4884,1,32,5,5
11110026001,4885,2,8,5,3
11110022001,4886,1,60,3,3
14001143001,4887,1,24,3,3
11103884002,4888,1,6,2,2
11103387001,4889,1,18,3,3
41530017001,4890,1,3,2,2
14522015001,4891,1,72,2,2
14604121001,4892,1,252,2,2
14604118001,4893,1,252,3,3
11103001002,4894,1,4,3,3
11103091001,4895,1,24,2,2
11103089004,4896,1,4,3,3
11103008001,4897,2,8,6,3
14601899001,4898,1,240,2,2
12327056001,4899,1,120,30,30
14602116001,4900,1,276,4,4
12327060001,4901,1,12,2,2
61131072001,4902,1,120,3,3
14602113001,4903,1,276,2,2
14602110001,4904,1,252,3,3
12327064001,4905,1,5,2,2
11103040001,4906,1,4,2,2
14602099001,4907,1,252,2,2
14602098001,4908,1,252,2,2
10000006001,4909,1,96,8,8
65110026001,4910,1,12,6,6
61080010003,4911,1,114,3,3
14601016001,4912,1,20,2,2
11103108001,4913,1,16,5,5
11103153001,4914,1,30,6,6
42613064002,4915,1,61,2,2
14522066001,4916,1,72,3,3
11103193001,4917,1,16,2,2
11103188002,4918,1,12,2,2
11103188001,4919,1,12,3,3
60014001004,4920,1,8,3,3
11102023001,4921,1,108,2,2
61062008003,4922,1,108,8,8
12327023001,4923,1,6,3,3
61063005003,4924,1,108,7,7
11103147001,4925,1,21,3,3
61064012003,4926,1,108,5,5
61064105002,4927,1,132,7,7
11103130001,4928,1,8,3,3
11102043001,4929,1,12,2,2
61064195003,4930,1,132,5,5
12201072001,4931,1,33,17,17
11074047001,4932,1,100,3,3
12201053001,4933,1,39,3,3
12000163001,4934,1,30,3,3
14011035001,4935,1,30,19,19
12000247001,4936,1,42,2,2
35300010001,4937,1,30,5,5
12123023001,4938,1,69,7,7
12000232001,4939,1,24,2,2
12123070001,4940,1,54,5,5
14506071001,4941,1,12,2,2
12123084001,4942,1,16,2,2
14616044001,4943,1,36,5,5
12123098001,4944,1,36,4,4
10002899001,4945,1,96,26,26
12000200001,4946,1,48,4,4
12000194001,4947,1,84,2,2
11072902001,4948,1,24,10,10
14616020001,4949,1,84,2,2
11072905001,4950,1,24,3,3
11073002001,4951,1,24,4,4
12000265001,4952,1,30,4,4
11072017001,4953,1,12,3,3
11072011001,4954,1,24,17,17
14013963001,4955,1,12,3,3
12121029001,4956,1,24,15,15
12000445001,4957,1,24,2,2
11071016001,4958,1,48,2,2
12121060001,4959,1,83,5,5
12121062001,4960,1,48,3,3
12000411001,4961,1,48,2,2
11071899001,4962,1,24,2,2
14505088001,4963,1,45,2,2
12123001001,4964,1,12,5,5
11071911001,4965,1,48,2,2
14620061001,4966,1,36,10,10
12000349001,4967,1,48,3,3
10002924001,4968,1,96,3,3
12122036001,4969,1,36,5,5
12122041001,4970,1,48,11,11
34511051001,4971,1,8,3,3
12123133001,4972,1,24,5,5
12000150001,4973,1,24,5,5
12201046001,4974,1,33,29,29
35311004001,4975,1,48,2,2
12150039001,4976,1,36,2,2
12000047001,4977,1,48,3,3
12151073001,4978,1,36,2,2
12000042001,4979,1,30,2,2
12151088001,4980,1,12,2,2
12151089001,4981,1,12,2,2
12151091001,4982,1,12,2,2
11074022001,4983,1,36,7,7
14507202001,4984,1,24,3,3
14508022001,4985,1,24,4,4
14508918001,4986,1,48,7,7
41213013001,4987,1,2,2,2
12000018001,4988,1,45,3,3
14509009001,4989,1,20,3,3
11074033001,4990,1,80,4,4
12000005001,4991,1,45,2,2
12152062001,4992,1,48,13,13
14506488001,4993,1,12,3,3
41002005001,4994,1,12,3,3
14615057001,4995,1,24,3,3
12000103001,4996,1,24,3,3
14615896001,4997,1,6,2,2
12125003001,4998,1,154,6,6
11073900001,4999,1,120,3,3
12000135001,5000,1,36,2,2
11051037001,5001,1,84,10,10
14506254001,5002,1,12,2,2
12000115001,5003,1,36,3,3
12125023001,5004,1,120,2,2
12000069001,5005,1,36,3,3
12125028001,5006,1,96,2,2
11073905001,5007,1,48,2,2
14506323001,5008,1,12,3,3
12125030001,5009,1,128,5,5
12130007001,5010,1,6,3,3
12130029001,5011,1,6,5,5
12130071001,5012,2,8,6,3
12106101001,5013,1,12,2,2
31709944001,5014,1,72,4,4
32420014001,5015,1,120,2,2
12010153001,5016,1,84,3,3
14133928001,5017,1,18,3,3
31421022001,5018,1,72,2,2
12011192001,5019,1,48,4,4
12011191001,5020,1,30,2,2
12011186001,5021,1,24,2,2
14244074001,5022,1,36,3,3
14244911001,5023,1,36,4,4
12011161001,5024,1,36,2,2
31422019001,5025,1,48,4,4
14822116001,5026,1,72,4,4
31455016001,5027,1,444,4,4
10031021001,5028,1,120,9,9
31500008001,5029,1,60,3,3
14822095001,5030,1,60,2,2
10024900001,5031,1,120,32,32
10024006001,5032,1,96,9,9
10023998001,5033,1,12,3,3
12011116001,5034,1,24,2,2
11031901001,5035,1,12,2,2
12032121001,5036,1,264,3,3
12011103001,5037,1,30,3,3
11030204001,5038,1,132,2,2
12011220001,5039,1,12,3,3
12011226001,5040,1,24,4,4
12022093003,5041,1,120,2,2
12011330001,5042,1,24,2,2
12011305001,5043,1,24,2,2
31240002001,5044,1,48,5,5
14243069001,5045,1,60,33,33
14243110001,5046,1,36,4,4
31254899001,5047,1,180,5,5
10040017001,5048,1,24,13,13
11030179001,5049,1,72,2,2
31268003001,5050,1,384,3,3
12011273001,5051,1,12,2,2
12011228001,5052,1,12,3,3
10040001001,5053,2,24,17,9
12011249001,5054,1,24,3,3
12022153001,5055,1,60,4,4
12011241002,5056,1,24,2,2
12011240001,5057,1,30,2,2
12011239001,5058,1,36,3,3
10035052001,5059,1,96,26,26
12011233001,5060,1,24,2,2
12011231001,5061,1,32,3,3
14303038001,5062,1,24,2,2
12032227001,5063,1,192,2,2
11031911001,5064,1,36,6,6
12010229001,5065,1,80,2,2
12100056001,5066,1,96,4,4
14311008001,5067,1,24,9,9
11040023001,5068,1,24,3,3
31504001001,5069,1,10,7,7
14311030001,5070,1,24,2,2
11040027001,5071,1,24,5,5
12100078001,5072,1,120,3,3
12010263001,5073,1,24,2,2
11040062001,5074,1,24,7,7
12010201001,5075,1,48,5,5
14311002001,5076,1,64,8,8
12010196001,5077,1,60,2,2
12010193001,5078,1,40,3,3
14311234001,5079,1,24,2,2
12010178001,5080,1,36,3,3
14312008001,5081,1,60,2,2
12102030001,5082,1,120,2,2
12102033001,5083,1,96,3,3
31530043001,5084,1,240,3,3
12010170001,5085,1,72,3,3
12100055001,5086,1,264,2,2
12011034001,5087,1,24,3,3
12011088001,5088,1,27,2,2
11032006001,5089,1,12,7,7
12032543001,5090,1,168,3,3
12011080001,5091,1,12,3,3
12011076001,5092,1,12,5,5
10023104001,5093,1,10,4,4
10023079001,5094,1,6,4,4
12034085001,5095,1,78,9,9
10023064001,5096,1,18,3,3
12011057001,5097,1,48,2,2
12034088001,5098,1,138,9,9
12034095001,5099,1,36,4,4
14310127001,5100,1,24,2,2
14310003001,5101,1,40,4,4
14310011001,5102,1,28,2,2
11032031001,5103,1,48,11,11
12034154001,5104,1,558,2,2
14310030001,5105,1,12,3,3
14310054001,5106,1,40,3,3
12034211001,5107,1,20,2,2
12100008001,5108,1,96,3,3
11040004001,5109,1,36,7,7
14243031001,5110,1,20,2,2
31111007001,5111,1,444,3,3
11030079001,5112,1,36,5,5
12012969001,5113,1,132,2,2
12020089001,5114,1,120,2,2
14210064001,5115,1,36,2,2
12016061001,5116,1,132,2,2
12016027001,5117,1,96,4,4
14210061001,5118,1,48,7,7
14210047001,5119,1,36,3,3
11010015001,5120,1,12,2,2
11021018001,5121,1,24,9,9
14850123001,5122,1,4,3,3
14850060001,5123,2,2,2,1
14222137001,5124,1,24,3,3
11010012001,5125,1,12,2,2
12020211001,5126,1,72,2,2
12020217001,5127,1,72,6,6
11010002001,5128,1,24,3,3
12020220001,5129,1,48,7,7
11002007001,5130,1,108,2,2
14850012001,5131,1,72,11,11
10053903001,5132,1,72,9,9
12020246001,5133,1,72,2,2
12016079001,5134,1,216,2,2
11020010001,5135,1,36,9,9
12020266001,5136,1,72,3,3
12017018001,5137,1,56,2,2
14853048001,5138,1,120,33,33
14853039001,5139,1,144,7,7
14220155001,5140,1,80,3,3
12017040001,5141,1,36,3,3
12020046001,5142,1,111,2,2
14853002001,5143,1,162,58,58
14852899001,5144,1,96,9,9
12017019001,5145,1,56,3,3
14852898001,5146,1,96,9,9
12017017001,5147,1,56,2,2
14851098001,5148,1,10,2,2
14210899001,5149,1,6,3,3
14222045001,5150,1,120,9,9
14852019001,5151,1,288,52,52
12016114001,5152,1,192,4,4
14852016001,5153,1,288,13,13
14852015001,5154,1,96,13,13
14852011001,5155,1,96,9,9
12016099001,5156,1,144,3,3
14222119001,5157,1,90,3,3
12012120001,5158,1,42,3,3
12020271001,5159,1,72,3,3
12011339001,5160,1,24,2,2
12011362001,5161,1,27,4,4
12011391001,5162,1,48,2,2
12011390001,5163,1,60,2,2
12020960001,5164,1,90,5,5
12011388001,5165,1,48,6,6
14833001001,5166,1,36,6,6
14832948001,5167,1,40,3,3
12020961001,5168,1,48,3,3
12020964001,5169,1,48,4,4
12011366001,5170,1,48,2,2
30071051001,5171,1,32,3,3
14203033001,5172,1,24,2,2
30072058001,5173,1,10,3,3
14242165001,5174,1,12,3,3
30073068001,5175,1,24,4,4
30435004001,5176,1,1825,3,3
30450034001,5177,1,96,4,4
12021028001,5178,1,96,4,4
11030046001,5179,1,36,3,3
11030062001,5180,1,144,5,5
12011340001,5181,1,6,3,3
14242068001,5182,1,30,7,7
11023012001,5183,1,36,3,3
12012098001,5184,1,48,3,3
14204029001,5185,1,60,2,2
10052002001,5186,1,24,8,8
14204069001,5187,1,36,5,5
12012072001,5188,1,132,10,10
10051001001,5189,1,72,2,2
14226116001,5190,1,96,3,3
12012045001,5191,1,78,4,4
30000004001,5192,1,480,2,2
14240012001,5193,1,30,2,2
12020372001,5194,1,108,3,3
30001041001,5195,1,300,3,3
12020914001,5196,1,84,3,3
12011489001,5197,1,36,2,2
30002001001,5198,1,192,5,5
14241035001,5199,1,48,2,2
14203099001,5200,1,24,4,4
12020461001,5201,1,102,4,4
12011467001,5202,1,24,2,2
11022067001,5203,1,36,11,11
11022083001,5204,1,24,2,2
10041005001,5205,1,24,4,4
14111230001,5206,1,12,3,3
12032226001,5207,1,528,3,3
14602074001,5208,1,138,3,3
14351069001,5209,1,18,2,2
10014110001,5210,1,48,8,8
10014021001,5211,1,24,16,16
12105071001,5212,1,36,3,3
12004016001,5213,1,168,13,13
12005093002,5214,1,36,2,2
14351068001,5215,1,18,2,2
10014103001,5216,1,30,3,3
12003135001,5217,1,48,3,3
14352027001,5218,1,16,6,6
12103899001,5219,1,144,13,13
14634039001,5220,1,96,3,3
11050129002,5221,1,24,2,2
11050065001,5222,1,24,2,2
11050065003,5223,1,12,2,2
10014119001,5224,1,72,16,16
12003128001,5225,1,84,3,3
14332017001,5226,1,12,3,3
14342020001,5227,1,48,12,12
12106055001,5228,1,24,3,3
14632450001,5229,1,66,3,3
11051012001,5230,1,48,6,6
14633043001,5231,1,144,3,3
11050014001,5232,1,12,3,3
12106031001,5233,1,96,2,2
31912011001,5234,1,12,4,4
11051001001,5235,1,12,2,2
12103134001,5236,1,216,7,7
14742016001,5237,1,120,3,3
12106014001,5238,1,36,2,2
12106007001,5239,1,48,3,3
31835944001,5240,2,2,2,1
14633908001,5241,1,72,5,5
31602059001,5242,1,140,4,4
14361117001,5243,1,24,2,2
12005084006,5244,1,81,2,2
12105014001,5245,1,80,3,3
12005082004,5246,1,57,2,2
14360016001,5247,1,48,9,9
12105010001,5248,1,48,2,2
12005003004,5249,1,60,8,8
12105012001,5250,1,36,3,3
11050094001,5251,1,31,17,17
14721899001,5252,1,24,2,2
12104013001,5253,1,144,3,3
10014058001,5254,1,72,7,7
14361051001,5255,1,12,2,2
10014053001,5256,1,72,25,25
12105029001,5257,1,48,2,2
14710004001,5258,1,24,2,2
12005015007,5259,1,36,5,5
12105005001,5260,1,24,5,5
31821064001,5261,1,3,3,3
14730906001,5262,1,24,4,4
12102060001,5263,1,156,15,15
12104051001,5264,1,72,7,7
12005082011,5265,1,57,3,3
12005002005,5266,1,48,6,6
14353026001,5267,1,12,3,3
12005082016,5268,1,57,3,3
10014062001,5269,1,216,13,13
14104088002,5270,1,12,3,3
12005002003,5271,1,48,4,4
14353012001,5272,1,4,3,3
11050110002,5273,1,24,2,2
10014081001,5274,1,72,9,9
14700050001,5275,1,36,5,5
12004170001,5276,1,168,3,3
14802010001,5277,1,72,5,5
14710038001,5278,1,12,4,4
10020032001,5279,1,120,26,26
12103039001,5280,1,48,3,3
11051031001,5281,1,24,2,2
10020028001,5282,1,72,30,30
11043012001,5283,1,36,16,16
12102144001,5284,1,144,2,2
14411016001,5285,1,6,3,3
11041999004,5286,1,50,2,2
14403102001,5287,1,20,3,3
12103036001,5288,1,144,7,7
14315002001,5289,1,48,2,2
14110179001,5290,1,24,3,3
12010119001,5291,1,24,2,2
12003055001,5292,1,36,3,3
31533032001,5293,1,60,3,3
10022003001,5294,1,96,51,51
12010081001,5295,1,324,2,2
14330041001,5296,1,6,3,3
12103020001,5297,1,192,13,13
14321008001,5298,1,72,8,8
12102151001,5299,1,120,3,3
12102097001,5300,1,144,2,2
14332005001,5301,1,6,4,4
14313008001,5302,1,30,4,4
10016021001,5303,1,150,38,38
12010034001,5304,1,216,9,9
11043016002,5305,1,60,3,3
12103070001,5306,1,160,2,2
31563039001,5307,1,24,7,7
14411023001,5308,2,12,8,4
12102997001,5309,1,156,50,50
14313892001,5310,1,30,2,2
14804015001,5311,1,96,29,29
14412060001,5312,1,18,2,2
32420037001,5313,1,120,2,2
32504025004,5314,1,36,9,9
14602100001,5315,1,252,2,2
14833063001,5316,1,144,4,4
11010120001,5317,1,24,2,2
11021066001,5318,1,12,5,5
41512006001,5319,1,8,2,2
10041055001,5320,1,18,9,9
11022006001,5321,1,36,14,14
11101034001,5322,1,12,8,8
11050110001,5323,1,24,2,2
11021067001,5324,1,70,3,3
11021074001,5325,1,18,2,2
14621107001,5326,1,36,2,2
11022026001,5327,1,24,3,3
11051018001,5328,1,40,2,2
65090092001,5329,1,4,2,2
11022060001,5330,1,36,4,4
41417013001,5331,1,51,3,3
41420037001,5332,1,33,2,2
30045025001,5333,1,48,4,4
10014044001,5334,1,150,37,37
11051032001,5335,1,12,2,2
11050105001,5336,1,24,2,2
11100110001,5337,1,4,3,3
14853040001,5338,1,144,5,5
14701040001,5339,1,36,4,4
14611018001,5340,1,6,2,2
14602089001,5341,1,60,2,2
30045021001,5342,1,60,12,12
11101015001,5343,1,34,5,5
14853038001,5344,1,144,3,3
14701022001,5345,1,48,3,3
41420048001,5346,1,9,2,2
14602092001,5347,1,60,5,5
41421003001,5348,1,6,2,2
14853034001,5349,1,264,8,8
14853033001,5350,1,264,9,9
41511008001,5351,2,4,3,2
10041013001,5352,1,12,9,9
14853027001,5353,1,72,12,12
14854024001,5354,1,24,4,4
14632071001,5355,1,84,2,2
14840005001,5356,1,72,17,17
41531003001,5357,2,2,2,1
32421010001,5358,1,45,4,4
10041058001,5359,1,48,10,10
11010005001,5360,1,6,2,2
61037010002,5361,1,132,8,8
32470025001,5362,1,156,3,3
14710006001,5363,1,18,2,2
14850063001,5364,1,4,4,4
11103002001,5365,1,8,2,2
32431020001,5366,1,156,3,3
14851001001,5367,2,4,3,2
11010015002,5368,1,12,2,2
14632215001,5369,1,48,4,4
14851010001,5370,2,8,5,3
11010037001,5371,1,6,2,2
14851018001,5372,1,7,5,5
14632295001,5373,1,84,8,8
14633055001,5374,1,120,7,7
11021005001,5375,1,48,16,16
61064195002,5376,1,132,2,2
11020001001,5377,1,28,4,4
11021002001,5378,1,48,3,3
61080007002,5379,1,120,8,8
14632350001,5380,1,72,2,2
61080010002,5381,1,114,5,5
10013011001,5382,1,144,9,9
11010051001,5383,1,12,2,2
14604001001,5384,1,216,2,2
61080007004,5385,1,132,8,8
11050142001,5386,1,48,2,2
32430039001,5387,1,312,2,2
11050140002,5388,1,96,2,2
14631013001,5389,1,84,4,4
14602112001,5390,1,276,3,3
11102014001,5391,1,60,2,2
14700035001,5392,1,60,2,2
32421016001,5393,1,36,2,2
11021062001,5394,1,12,2,2
14604256001,5395,1,5,2,2
32424001001,5396,1,121,4,4
32504024001,5397,2,24,13,7
14604254001,5398,1,252,2,2
14852062001,5399,1,192,15,15
14852044001,5400,1,72,59,59
14602120001,5401,1,180,2,2
